Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
512599,ADANIENT,ADANI ENTERPRISES LTD.,31 Jul 2014,Dividend - Rs. - 1.4000,-,02 Aug 2014,09 Aug 2014,25 Jul 2014,31 Jul 2014,14 Aug 2014
532921,ADANIPORTS,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.,31 Jul 2014,Dividend - Rs. - 1.0000,-,02 Aug 2014,09 Aug 2014,25 Jul 2014,31 Jul 2014,-
523411,ADCINDIA,ADC India Communications Limited-$,31 Jul 2014,Dividend - Rs. - 2.5000,-,02 Aug 2014,08 Aug 2014,25 Jul 2014,31 Jul 2014,-
532749,ALLCARGO,ALLCARGO LOGISTICS LTD.,31 Jul 2014,Dividend - Rs. - 1.5000,-,02 Aug 2014,06 Aug 2014,25 Jul 2014,31 Jul 2014,22 Aug 2014
511605,ARIHCAPM,ARIHANT CAPITAL MARKETS LTD.,31 Jul 2014,Dividend - Rs. - 0.7500,-,02 Aug 2014,09 Aug 2014,25 Jul 2014,31 Jul 2014,-
532759,ATLANTA,ATLANTA LTD.,31 Jul 2014,Dividend - Rs. - 0.2400,-,02 Aug 2014,09 Aug 2014,25 Jul 2014,31 Jul 2014,-
501425,BBTC,BOMBAY BURMAH TRADING CORP.LTD.,31 Jul 2014,Dividend - Rs. - 1.0000,-,02 Aug 2014,13 Aug 2014,25 Jul 2014,31 Jul 2014,-
532230,BENGALT,BENGAL TEA & FABRICS LTD.,31 Jul 2014,Dividend - Rs. - 2.0000,-,02 Aug 2014,09 Aug 2014,25 Jul 2014,31 Jul 2014,-
531719,BHAGCHEM,BHAGIRADHA CHEMICALS & INDUSTRIES LTD.,31 Jul 2014,Dividend - Rs. - 1.0000,-,04 Aug 2014,11 Aug 2014,25 Jul 2014,01 Aug 2014,-
526817,CHEVIOT,CHEVIOT CO.LTD.-$,31 Jul 2014,Dividend - Rs. - 15.0000,-,02 Aug 2014,08 Aug 2014,25 Jul 2014,31 Jul 2014,13 Aug 2014
500117,DCW,DCW LTD.,31 Jul 2014,Dividend - Rs. - 0.3600,-,04 Aug 2014,13 Aug 2014,25 Jul 2014,01 Aug 2014,16 Aug 2014
506401,DEEPAKNI,DEEPAK NITRITE LTD.-$,31 Jul 2014,Dividend - Rs. - 1.0000,-,04 Aug 2014,08 Aug 2014,25 Jul 2014,01 Aug 2014,-
532960,DHANI,Dhani Services Ltd,31 Jul 2014,Interim Dividend - Rs. - 1.0000,01 Aug 2014,-,-,24 Jul 2014,31 Jul 2014,19 Aug 2014
532488,DIVISLAB,DIVI'S LABORATORIES LTD.,31 Jul 2014,Dividend - Rs. - 20.0000,-,04 Aug 2014,08 Aug 2014,25 Jul 2014,01 Aug 2014,08 Sep 2014
503681,ELCIDIN,ELCID INVESTMENTS LTD.,31 Jul 2014,Dividend - Rs. - 10.0000,-,13 Aug 2014,27 Aug 2014,31 Jul 2014,18 Aug 2014,-
533208,EMAMIPAP,EMAMI PAPER MILLS LTD.,31 Jul 2014,Dividend - Rs. - 0.6000,-,04 Aug 2014,11 Aug 2014,25 Jul 2014,01 Aug 2014,-
500150,FOSECOIND,FOSECO INDIA LTD.,31 Jul 2014,Interim Dividend - Rs. - 4.0000,01 Aug 2014,-,-,24 Jul 2014,31 Jul 2014,19 Aug 2014
532345,GATI,GATI LTD.,31 Jul 2014,Final Dividend - Rs. - 0.7000,-,02 Aug 2014,05 Aug 2014,25 Jul 2014,31 Jul 2014,-
500164,GODREJIND,GODREJ INDUSTRIES LTD.,31 Jul 2014,Final Dividend - Rs. - 1.7500,-,02 Aug 2014,09 Aug 2014,25 Jul 2014,31 Jul 2014,05 Sep 2014
507580,IVP,IVP LTD.,31 Jul 2014,Dividend - Rs. - 1.0000,-,04 Aug 2014,09 Aug 2014,25 Jul 2014,01 Aug 2014,-
532926,JYOTHYLAB,Jyothy Labs Ltd,31 Jul 2014,Final Dividend - Rs. - 2.0000,-,02 Aug 2014,13 Aug 2014,25 Jul 2014,31 Jul 2014,-
590066,KCP,K.C.P.LTD.,31 Jul 2014,Final Dividend - Rs. - 0.1000,-,04 Aug 2014,11 Aug 2014,25 Jul 2014,01 Aug 2014,09 Sep 2014
526947,LAOPALA,LA OPALA RG LTD.,31 Jul 2014,Dividend - Rs. - 5.0000,-,02 Aug 2014,13 Aug 2014,25 Jul 2014,31 Jul 2014,-
515093,MADHAV,MADHAV MARBLES & GRANITES LTD.,31 Jul 2014,Dividend - Rs. - 1.5000,-,02 Aug 2014,09 Aug 2014,25 Jul 2014,31 Jul 2014,-
500268,MANALIPETC,MANALI PETROCHEMICAL LTD.,31 Jul 2014,Dividend - Rs. - 0.5000,-,04 Aug 2014,13 Aug 2014,25 Jul 2014,01 Aug 2014,05 Sep 2014
532500,MARUTI,MARUTI SUZUKI INDIA LTD.,31 Jul 2014,E-Voting ,01 Aug 2014,-,-,31 Jul 2014,31 Jul 2014,-
533152,MBLINFRA,MBL Infrastructures Ltd,31 Jul 2014,Final Dividend - Rs. - 3.0000,-,02 Aug 2014,09 Aug 2014,25 Jul 2014,31 Jul 2014,-
520059,MUNJALAU,MUNJAL AUTO INDUSTRIES LTD.,31 Jul 2014,Dividend - Rs. - 2.5000,-,04 Aug 2014,08 Aug 2014,25 Jul 2014,01 Aug 2014,-
526721,NICCOPAR,NICCO PARKS & RESORTS LTD.-$,31 Jul 2014,Dividend - Rs. - 0.1500,-,04 Aug 2014,12 Aug 2014,25 Jul 2014,01 Aug 2014,-
530367,NRBBEARING,NRB BEARINGS LTD.,31 Jul 2014,Dividend - Rs. - 1.1000,-,04 Aug 2014,11 Aug 2014,25 Jul 2014,01 Aug 2014,-
533317,OMKARCHEM,OMKAR SPECIALITY CHEMICALS LTD.,31 Jul 2014,Dividend - Rs. - 1.5000,-,02 Aug 2014,09 Aug 2014,25 Jul 2014,31 Jul 2014,30 Aug 2014
502420,ORIENTPPR,ORIENT PAPER & INDUSTRIES LTD.,31 Jul 2014,Dividend - Rs. - 0.1000,-,02 Aug 2014,08 Aug 2014,25 Jul 2014,31 Jul 2014,-
512026,PHTRADING,PH TRADING LTD.,31 Jul 2014,Dividend - Rs. - 1.0000,-,14 Aug 2014,21 Aug 2014,31 Jul 2014,19 Aug 2014,-
526247,PREMEXPLQ,PREMIER EXPLOSIVES LTD.,31 Jul 2014,Dividend - Rs. - 2.7000,-,02 Aug 2014,13 Aug 2014,25 Jul 2014,31 Jul 2014,-
505800,RANEHOLDIN,RANE HOLDINGS LTD.,31 Jul 2014,Dividend - Rs. - 6.5000,-,02 Aug 2014,12 Aug 2014,25 Jul 2014,31 Jul 2014,20 Aug 2014
532841,SAHYADRI,SAHYADRI INDUSTRIES LTD.,31 Jul 2014,Dividend - Rs. - 0.5000,-,02 Aug 2014,08 Aug 2014,25 Jul 2014,31 Jul 2014,-
500674,SANOFI,Sanofi India Ltd,31 Jul 2014,Interim Dividend - Rs. - 10.0000,01 Aug 2014,-,-,24 Jul 2014,31 Jul 2014,14 Aug 2014
533014,SICAGEN,SICAGEN INDIA LTD.,31 Jul 2014,Dividend - Rs. - 0.8000,-,02 Aug 2014,11 Aug 2014,25 Jul 2014,31 Jul 2014,05 Sep 2014
533170,TAMBOLI,TAMBOLI CAPITAL LTD.,31 Jul 2014,Dividend - Rs. - 0.6000,-,02 Aug 2014,08 Aug 2014,25 Jul 2014,31 Jul 2014,-
500148,UFLEX,UFLEX LTD.,31 Jul 2014,Dividend - Rs. - 2.5000,-,04 Aug 2014,08 Aug 2014,25 Jul 2014,01 Aug 2014,-
532757,VOLTAMP,VOLTAMP TRANSFORMERS LTD.,31 Jul 2014,Dividend - Rs. - 10.0000,-,04 Aug 2014,14 Aug 2014,25 Jul 2014,01 Aug 2014,-
524075,ALBERTDA,ALBERT DAVID LTD.-$,01 Aug 2014,Dividend - Rs. - 5.0000,-,05 Aug 2014,07 Aug 2014,28 Jul 2014,04 Aug 2014,-
531162,EMAMILTD,EMAMI LTD.-$,01 Aug 2014,Final Dividend - Rs. - 4.0000,-,05 Aug 2014,09 Aug 2014,28 Jul 2014,04 Aug 2014,-
532700,ENIL,ENTERTAINMENT NETWORK (INDIA) LTD.,01 Aug 2014,Dividend - Rs. - 1.0000,-,05 Aug 2014,12 Aug 2014,28 Jul 2014,04 Aug 2014,-
532424,GODREJCP,GODREJ CONSUMER PRODUCTS LTD.,01 Aug 2014,Interim Dividend - Rs. - 1.0000,04 Aug 2014,-,-,25 Jul 2014,01 Aug 2014,19 Aug 2014
533293,KIRLOSENG,KIRLOSKAR OIL ENGINES LTD.,01 Aug 2014,Final Dividend - Rs. - 5.0000,-,05 Aug 2014,12 Aug 2014,28 Jul 2014,04 Aug 2014,05 Sep 2014
505509,RESPONIND,RESPONSIVE INDUSTRIES LTD.,01 Aug 2014,Dividend - Rs. - 0.1000,-,05 Aug 2014,09 Aug 2014,28 Jul 2014,04 Aug 2014,-
500367,RUBFILA,RUBFILA INTERNATIONAL LTD.,01 Aug 2014,Dividend - Rs. - 0.6000,-,05 Aug 2014,12 Aug 2014,28 Jul 2014,04 Aug 2014,11 Sep 2014
520151,SHREYAS,SHREYAS SHIPPING & LOGISTICS LTD.,01 Aug 2014,Dividend - Rs. - 0.6000,-,05 Aug 2014,12 Aug 2014,28 Jul 2014,04 Aug 2014,-
532221,SONATSOFTW,SONATA SOFTWARE LTD.,01 Aug 2014,Final Dividend - Rs. - 2.7500,-,05 Aug 2014,11 Aug 2014,28 Jul 2014,04 Aug 2014,-
533553,TDPOWERSYS,T D POWER SYSTEMS LTD.,01 Aug 2014,Dividend - Rs. - 2.3000,-,05 Aug 2014,12 Aug 2014,28 Jul 2014,04 Aug 2014,-
505978,TRITONV,TRITON VALVES LTD.,01 Aug 2014,Dividend - Rs. - 8.0000,-,05 Aug 2014,14 Aug 2014,28 Jul 2014,04 Aug 2014,-
533655,TRITURBINE,TRIVENI TURBINE LTD.,01 Aug 2014,Final Dividend - Rs. - 0.5500,-,05 Aug 2014,08 Aug 2014,28 Jul 2014,04 Aug 2014,-
506235,ALEMBICLTD,ALEMBIC LTD.,04 Aug 2014,Dividend - Rs. - 0.1500,-,06 Aug 2014,13 Aug 2014,30 Jul 2014,05 Aug 2014,-
538423,ALPSMOTOR,Alps Motor Finance Ltd,04 Aug 2014,Stock  Split From Rs.10/- to Rs.1/-,05 Aug 2014,-,-,28 Jul 2014,04 Aug 2014,-
500060,BIRLACABLE,Birla Cable Ltd,04 Aug 2014,Dividend - Rs. - 1.0000,-,06 Aug 2014,12 Aug 2014,30 Jul 2014,05 Aug 2014,-
502219,BORORENEW,Borosil Renewables Ltd,04 Aug 2014,Dividend - Rs. - 20.0000,-,06 Aug 2014,13 Aug 2014,30 Jul 2014,05 Aug 2014,-
500870,CASTROLIND,CASTROL INDIA LTD.,04 Aug 2014,Interim Dividend - Rs. - 3.5000,05 Aug 2014,-,-,28 Jul 2014,04 Aug 2014,21 Aug 2014
509472,CRAVATEX,CRAVATEX LTD.,04 Aug 2014,Dividend - Rs. - 3.5000,-,06 Aug 2014,13 Aug 2014,30 Jul 2014,05 Aug 2014,-
505720,HERCULES,HERCULES HOISTS LTD.,04 Aug 2014,Dividend - Rs. - 1.5000,-,06 Aug 2014,11 Aug 2014,30 Jul 2014,05 Aug 2014,-
535789,IBULHSGFIN,Indiabulls Housing Finance Ltd,04 Aug 2014,Interim Dividend - Rs. - 8.0000,-,06 Aug 2014,11 Aug 2014,30 Jul 2014,05 Aug 2014,23 Aug 2014
532947,IRB,IRB INFRASTRUCTURE DEVELOPERS LTD.,04 Aug 2014,Interim Dividend - Rs. - 2.0000,05 Aug 2014,-,-,28 Jul 2014,04 Aug 2014,16 Aug 2014
520066,JAYBARMARU,JAY BHARAT MARUTI LTD.,04 Aug 2014,Dividend - Rs. - 1.2500,-,06 Aug 2014,19 Aug 2014,30 Jul 2014,05 Aug 2014,-
500245,KIRLFER,KIRLOSKAR FERROUS INDUSTRIES LTD.,04 Aug 2014,Final Dividend - Rs. - 1.2500,-,06 Aug 2014,13 Aug 2014,30 Jul 2014,05 Aug 2014,02 Sep 2014
532097,MUKANDENGG,MUKAND ENGINEERS LTD.,04 Aug 2014,Dividend - Rs. - 1.0000,-,06 Aug 2014,13 Aug 2014,30 Jul 2014,05 Aug 2014,-
500251,TRENT,TRENT LTD.,04 Aug 2014,Dividend - Rs. - 7.0000,-,06 Aug 2014,08 Aug 2014,30 Jul 2014,05 Aug 2014,-
517015,VINDHYATEL,VINDHYA TELELINKS LTD.,04 Aug 2014,Dividend - Rs. - 2.0000,-,06 Aug 2014,12 Aug 2014,30 Jul 2014,05 Aug 2014,-
507817,WIREFABR,WIRES & FABRIKS (SA) LTD.,04 Aug 2014,Dividend - Rs. - 1.8000,-,06 Aug 2014,13 Aug 2014,30 Jul 2014,05 Aug 2014,-
531795,ATULAUTO,ATUL AUTO LTD.-$,05 Aug 2014,Final Dividend - Rs. - 3.5000,-,07 Aug 2014,12 Aug 2014,31 Jul 2014,06 Aug 2014,-
536507,FLFL,Future Lifestyle Fashions Ltd,05 Aug 2014,Dividend - Rs. - 0.4000,-,07 Aug 2014,08 Aug 2014,31 Jul 2014,06 Aug 2014,-
532716,GILLANDERS,GILLANDERS ARBUTHNOT & CO.LTD.,05 Aug 2014,Dividend - Rs. - 0.7500,-,07 Aug 2014,14 Aug 2014,31 Jul 2014,06 Aug 2014,-
532281,HCLTECH,HCL TECHNOLOGIES LTD.,05 Aug 2014,Interim Dividend - Rs. - 12.0000,06 Aug 2014,-,-,30 Jul 2014,05 Aug 2014,14 Aug 2014
531289,NATFIT,National Fittings Limited,05 Aug 2014,Dividend - Rs. - 1.0000,-,07 Aug 2014,14 Aug 2014,31 Jul 2014,06 Aug 2014,-
532827,PAGEIND,PAGE INDUSTRIES LTD.,05 Aug 2014,Final Dividend - Rs. - 16.0000,-,07 Aug 2014,14 Aug 2014,31 Jul 2014,06 Aug 2014,-
530331,PREMCO,PREMCO GLOBAL LTD.-$,05 Aug 2014,Dividend - Rs. - 2.0000,-,07 Aug 2014,14 Aug 2014,-,-,-
524218,RESONANCE,RESONANCE SPECIALTIES LTD.-$,05 Aug 2014,Dividend - Rs. - 0.5000,-,07 Aug 2014,14 Aug 2014,31 Jul 2014,06 Aug 2014,-
532735,RSYSTEMINT,R Systems International Limited,05 Aug 2014,Interim Dividend - Rs. - 0.5000,06 Aug 2014,-,-,30 Jul 2014,05 Aug 2014,21 Aug 2014
516016,SHREYANIND,SHREYANS INDUSTRIES LTD.-$,05 Aug 2014,Dividend - Rs. - 1.2000,-,07 Aug 2014,13 Aug 2014,31 Jul 2014,06 Aug 2014,-
533101,SURYAAMBA,SURYAAMBA SPINNING MILLS LTD.,05 Aug 2014,Final Dividend - Rs. - 1.0000,-,07 Aug 2014,09 Aug 2014,31 Jul 2014,06 Aug 2014,-
500800,TATACONSUM,Tata Consumer Products Ltd,05 Aug 2014,Dividend - Rs. - 2.2500,-,07 Aug 2014,14 Aug 2014,31 Jul 2014,06 Aug 2014,-
500087,CIPLA,CIPLA LTD.,06 Aug 2014,Dividend - Rs. - 2.0000,-,08 Aug 2014,22 Aug 2014,01 Aug 2014,07 Aug 2014,-
504036,HIRECT,HIND RECTIFIERS LTD.,06 Aug 2014,Dividend - Rs. - 0.2000,-,08 Aug 2014,14 Aug 2014,01 Aug 2014,07 Aug 2014,-
532835,ICRA,ICRA LTD.,06 Aug 2014,Dividend - Rs. - 23.0000,-,08 Aug 2014,12 Aug 2014,01 Aug 2014,07 Aug 2014,20 Aug 2014
517344,MINDTECK,MINDTECK (INDIA) LTD.,06 Aug 2014,Dividend - Rs. - 1.0000,-,08 Aug 2014,14 Aug 2014,01 Aug 2014,07 Aug 2014,-
500290,MRF,MRF LTD.,06 Aug 2014,Interim Dividend - Rs. - 3.0000,07 Aug 2014,-,-,31 Jul 2014,06 Aug 2014,-
517447,RSSOFTWARE,R.S.SOFTWARE INDIA LTD.,06 Aug 2014,Interim Dividend - Rs. - 1.0000,07 Aug 2014,-,-,31 Jul 2014,06 Aug 2014,-
531723,STAMPEDE,Stampede Capital Limited,06 Aug 2014,General ,-,08 Aug 2014,11 Aug 2014,01 Aug 2014,07 Aug 2014,-
532515,TVTODAY,TV TODAY NETWORK LTD.,06 Aug 2014,Dividend - Rs. - 1.0000,-,08 Aug 2014,20 Aug 2014,01 Aug 2014,07 Aug 2014,-
530431,ADORFO,ADOR FONTECH LTD.-$,07 Aug 2014,Dividend - Rs. - 3.5000,-,11 Aug 2014,20 Aug 2014,04 Aug 2014,08 Aug 2014,-
500171,GHCL,GHCL LTD.,07 Aug 2014,Dividend - Rs. - 2.0000,-,11 Aug 2014,21 Aug 2014,04 Aug 2014,08 Aug 2014,-
500253,LICHSGFIN,LIC HOUSING FINANCE LTD.,07 Aug 2014,Dividend - Rs. - 4.5000,-,09 Aug 2014,19 Aug 2014,04 Aug 2014,07 Aug 2014,-
520043,MUNJALSHOW,MUNJAL SHOWA LTD.,07 Aug 2014,Dividend - Rs. - 3.5000,-,09 Aug 2014,28 Aug 2014,04 Aug 2014,07 Aug 2014,-
535754,ORIENTCEM,Orient Cement Ltd,07 Aug 2014,Final Dividend - Rs. - 0.7500,-,09 Aug 2014,09 Aug 2014,04 Aug 2014,07 Aug 2014,-
514087,PBMPOLY,PBM POLYTEX LTD.-$,07 Aug 2014,Dividend - Rs. - 2.5000,-,09 Aug 2014,23 Aug 2014,04 Aug 2014,07 Aug 2014,-
524480,RIDDHI,RIDDHI SIDDHI GLUCO BIOLS LTD.-$,07 Aug 2014,Buy Back of Shares ,08 Aug 2014,-,-,01 Aug 2014,07 Aug 2014,-
524480,RIDDHI,RIDDHI SIDDHI GLUCO BIOLS LTD.-$,07 Aug 2014,Dividend - Rs. - 3.0000,08 Aug 2014,-,-,01 Aug 2014,07 Aug 2014,-
526492,RISHIROOP,Rishiroop Ltd,07 Aug 2014,Dividend - Rs. - 1.2000,-,09 Aug 2014,19 Aug 2014,04 Aug 2014,07 Aug 2014,-
531201,SHILCTECH,SHILCHAR TECHNOLOGIES LTD.,07 Aug 2014,Dividend - Rs. - 1.0000,-,10 Aug 2014,14 Aug 2014,04 Aug 2014,07 Aug 2014,-
503804,SHRIDINE,SHRI DINESH MILLS LTD.-$,07 Aug 2014,Dividend - Rs. - 1.8000,-,09 Aug 2014,16 Aug 2014,04 Aug 2014,07 Aug 2014,-
532374,STLTECH,STERLITE TECHNOLOGIES LTD.,07 Aug 2014,Final Dividend - Rs. - 0.3000,-,09 Aug 2014,19 Aug 2014,04 Aug 2014,07 Aug 2014,-
504605,UNIABEXAL,UNI ABEX ALLOY PRODUCTS LTD.,07 Aug 2014,Dividend - Rs. - 6.0000,-,11 Aug 2014,20 Aug 2014,04 Aug 2014,08 Aug 2014,-
512070,UPL,UPL Limited,07 Aug 2014,Dividend - Rs. - 4.0000,-,09 Aug 2014,22 Aug 2014,04 Aug 2014,07 Aug 2014,-
523261,VENKYS,VENKY'S (INDIA) LTD.,07 Aug 2014,Dividend - Rs. - 5.0000,-,11 Aug 2014,14 Aug 2014,04 Aug 2014,08 Aug 2014,-
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,07 Aug 2014,Dividend - Rs. - 15.0000,-,09 Aug 2014,13 Aug 2014,04 Aug 2014,07 Aug 2014,16 Aug 2014
500335,BIRLACORPN,BIRLA CORPORATION LTD.,08 Aug 2014,Dividend - Rs. - 6.0000,-,12 Aug 2014,21 Aug 2014,05 Aug 2014,11 Aug 2014,-
517300,GIPCL,GUJARAT INDUSTRIES POWER CO.LTD.,08 Aug 2014,Dividend - Rs. - 2.5000,-,12 Aug 2014,14 Aug 2014,05 Aug 2014,11 Aug 2014,-
530001,GUJALKALI,GUJARAT ALKALIES & CHEMICALS LTD.,08 Aug 2014,Dividend - Rs. - 4.0000,-,12 Aug 2014,22 Aug 2014,05 Aug 2014,11 Aug 2014,-
500182,HEROMOTOCO,HERO MOTOCORP LTD.,08 Aug 2014,Interim Dividend - Rs. - 30.0000,11 Aug 2014,-,-,04 Aug 2014,08 Aug 2014,-
500288,MOREPENLAB,MOREPEN LABORATORIES LTD.,08 Aug 2014,E-Voting ,11 Aug 2014,-,-,04 Aug 2014,08 Aug 2014,-
500336,SURYAROSNI,SURYA ROSHNI LTD.,08 Aug 2014,Dividend - Rs. - 1.0000,-,12 Aug 2014,14 Aug 2014,05 Aug 2014,11 Aug 2014,12 Sep 2014
500770,TATACHEM,TATA CHEMICALS LTD.,08 Aug 2014,Dividend - Rs. - 10.0000,-,12 Aug 2014,21 Aug 2014,05 Aug 2014,11 Aug 2014,29 Aug 2014
500575,VOLTAS,VOLTAS LTD.,08 Aug 2014,Dividend - Rs. - 1.6000,-,12 Aug 2014,01 Sep 2014,05 Aug 2014,11 Aug 2014,-
500575,VOLTAS,VOLTAS LTD.,08 Aug 2014,Dividend - Rs. - 1.6000,-,12 Aug 2014,01 Sep 2014,05 Aug 2014,11 Aug 2014,01 Oct 2014
500575,VOLTAS,VOLTAS LTD.,08 Aug 2014,Special Dividend - Rs. - 0.2500,-,12 Aug 2014,01 Sep 2014,05 Aug 2014,11 Aug 2014,-
500575,VOLTAS,VOLTAS LTD.,08 Aug 2014,Special Dividend - Rs. - 0.2500,-,12 Aug 2014,01 Sep 2014,05 Aug 2014,11 Aug 2014,01 Oct 2014
531471,DUKEOFS,DUKE OFFSHORE LTD.,11 Aug 2014,Interim Dividend - Rs. - 0.2500,12 Aug 2014,-,-,05 Aug 2014,11 Aug 2014,26 Aug 2014
524818,DYNAMIND,DYNAMIC INDUSTRIES LTD.-$,11 Aug 2014,Dividend - Rs. - 1.0000,-,13 Aug 2014,14 Aug 2014,06 Aug 2014,12 Aug 2014,-
534532,LYPSAGEMS,Lypsa Gems & Jewellery Ltd,11 Aug 2014,Dividend - Rs. - 0.5000,-,13 Aug 2014,14 Aug 2014,06 Aug 2014,12 Aug 2014,-
505355,NESCO,NESCO LTD.,11 Aug 2014,Dividend - Rs. - 5.0000,-,13 Aug 2014,20 Aug 2014,06 Aug 2014,12 Aug 2014,-
517506,TTKPRESTIG,TTK PRESTIGE LTD.,11 Aug 2014,Dividend - Rs. - 20.0000,-,13 Aug 2014,21 Aug 2014,06 Aug 2014,12 Aug 2014,28 Aug 2014
533271,ASHOKA,ASHOKA BUILDCON LTD.,12 Aug 2014,Final Dividend - Rs. - 0.8000,-,14 Aug 2014,26 Aug 2014,07 Aug 2014,12 Aug 2014,16 Sep 2014
500104,HINDPETRO,HINDUSTAN PETROLEUM CORPORATION LTD.,12 Aug 2014,Final Dividend - Rs. - 15.5000,-,14 Aug 2014,05 Sep 2014,07 Aug 2014,12 Aug 2014,-
533177,IL&FSTRANS,IL&FS Transportation Networks Ltd,12 Aug 2014,Dividend - Rs. - 4.0000,-,14 Aug 2014,21 Aug 2014,07 Aug 2014,12 Aug 2014,19 Sep 2014
524820,PANAMAPET,PANAMA PETROCHEM LTD.,12 Aug 2014,Dividend - Rs. - 6.0000,-,14 Aug 2014,18 Aug 2014,07 Aug 2014,12 Aug 2014,15 Sep 2014
526381,PATINTLOG,PATEL INTEGRATED LOGISTICS LTD.-$,12 Aug 2014,Dividend - Rs. - 0.5000,-,14 Aug 2014,21 Aug 2014,07 Aug 2014,12 Aug 2014,-
524580,PRIYALT,PRIYA LTD.-$,12 Aug 2014,Dividend - Rs. - 1.0000,-,14 Aug 2014,20 Aug 2014,07 Aug 2014,12 Aug 2014,-
531638,SURAJLTD,SURAJ LTD.-$,12 Aug 2014,Dividend - Rs. - 1.5000,-,14 Aug 2014,21 Aug 2014,07 Aug 2014,12 Aug 2014,-
523660,WATERBASE,WATERBASE LTD.,12 Aug 2014,Interim Dividend - Rs. - 1.0000,13 Aug 2014,-,-,06 Aug 2014,12 Aug 2014,-
532404,7TEC,SAVEN TECHNOLOGIES LTD.,13 Aug 2014,Interim Dividend - Rs. - 0.7000,14 Aug 2014,-,-,07 Aug 2014,12 Aug 2014,28 Aug 2014
508869,APOLLOHOSP,APOLLO HOSPITALS ENTERPRISE LTD.,13 Aug 2014,Dividend - Rs. - 5.7500,-,19 Aug 2014,25 Aug 2014,11 Aug 2014,18 Aug 2014,08 Sep 2014
532830,ASTRAL,Astral Ltd,13 Aug 2014,Final Dividend - Rs. - 0.4000,-,15 Aug 2014,25 Aug 2014,08 Aug 2014,12 Aug 2014,-
524804,AUROPHARMA,AUROBINDO PHARMA LTD.,13 Aug 2014,Interim Dividend - Rs. - 1.5000,-,19 Aug 2014,27 Aug 2014,11 Aug 2014,18 Aug 2014,05 Sep 2014
500042,BASF,BASF INDIA LTD.,13 Aug 2014,Dividend - Rs. - 4.0000,-,19 Aug 2014,27 Aug 2014,11 Aug 2014,18 Aug 2014,01 Sep 2014
532674,BASML,BANNARI AMMAN SPINNING MILLS LTD.,13 Aug 2014,Dividend - Rs. - 2.0000,-,19 Aug 2014,25 Aug 2014,11 Aug 2014,18 Aug 2014,02 Sep 2014
506285,BAYERCROP,BAYER CROPSCIENCE LTD.,13 Aug 2014,Dividend - Rs. - 5.5000,-,19 Aug 2014,28 Aug 2014,11 Aug 2014,18 Aug 2014,02 Sep 2014
508664,BESTEAST,BEST EASTERN HOTELS LTD.,13 Aug 2014,Dividend - Rs. - 0.1000,-,19 Aug 2014,21 Aug 2014,11 Aug 2014,18 Aug 2014,-
506197,BLISSGVS,BLISS GVS PHARMA LTD.,13 Aug 2014,Final Dividend - Rs. - 0.5000,-,18 Aug 2014,22 Aug 2014,08 Aug 2014,13 Aug 2014,-
534804,CARERATING,CARE Ratings Ltd,13 Aug 2014,Interim Dividend - Rs. - 6.0000,14 Aug 2014,-,-,07 Aug 2014,12 Aug 2014,-
532443,CERA,CERA SANITARYWARE LTD.,13 Aug 2014,Dividend - Rs. - 5.0000,-,15 Aug 2014,22 Aug 2014,08 Aug 2014,12 Aug 2014,26 Aug 2014
532210,CUB,CITY UNION BANK LTD.,13 Aug 2014,Dividend - Rs. - 1.0000,-,19 Aug 2014,23 Aug 2014,11 Aug 2014,18 Aug 2014,-
532178,ENGINERSIN,ENGINEERS INDIA LTD.,13 Aug 2014,Final Dividend - Rs. - 3.0000,-,19 Aug 2014,28 Aug 2014,11 Aug 2014,18 Aug 2014,-
523672,FLEXFO,FLEX FOODS LTD.-$,13 Aug 2014,Dividend - Rs. - 2.2500,-,19 Aug 2014,23 Aug 2014,11 Aug 2014,18 Aug 2014,-
500620,GESHIP,GREAT EASTERN SHIPPING CO.LTD.,13 Aug 2014,Interim Dividend - Rs. - 4.0000,18 Aug 2014,-,-,08 Aug 2014,13 Aug 2014,-
500106,IFCI,IFCI LTD.,13 Aug 2014,Dividend - Rs. - 1.0000,-,18 Aug 2014,28 Aug 2014,08 Aug 2014,13 Aug 2014,-
524648,INDOAMIN,INDO AMINES LTD.-$,13 Aug 2014,Final Dividend - Rs. - 0.5000,-,16 Aug 2014,22 Aug 2014,08 Aug 2014,12 Aug 2014,-
538092,JOONKTOLL,Joonktollee Tea & Industries Ltd,13 Aug 2014,Dividend - Rs. - 6.0000,-,19 Aug 2014,26 Aug 2014,11 Aug 2014,18 Aug 2014,-
500510,LT,LARSEN & TOUBRO LTD.,13 Aug 2014,Dividend - Rs. - 14.2500,-,16 Aug 2014,22 Aug 2014,08 Aug 2014,12 Aug 2014,26 Aug 2014
517206,LUMAXIND,LUMAX INDUSTRIES LTD.,13 Aug 2014,Dividend - Rs. - 3.5000,-,16 Aug 2014,22 Aug 2014,08 Aug 2014,12 Aug 2014,-
